----------------------------------------------------------------------------
	SCS v1.2.6 - Splitting Conic Solver
	(c) Brendan O'Donoghue, Stanford University, 2012-2016
----------------------------------------------------------------------------
Lin-sys: sparse-direct, nnz in A = 255
eps = 1.00e-04, alpha = 1.80, max_iters = 50000, normalize = 1, scale = 5.00
Variables n = 51, constraints m = 178
Cones:	primal zero / dual free vars: 24
	linear vars: 52
	soc vars: 18, soc blks: 3
	sd vars: 84, sd blks: 3
Setup time: 2.24e-04s
----------------------------------------------------------------------------
 Iter | pri res | dua res | rel gap | pri obj | dua obj | kap/tau | time (s)
----------------------------------------------------------------------------
     0|      inf       inf      -nan      -inf      -inf       inf  3.72e-04 
   100| 3.73e-03  1.58e-02  7.51e-03 -5.33e-02 -4.50e-02  2.24e-17  3.84e-03 
   200| 1.69e-03  1.17e-02  5.42e-03 -5.20e-02 -4.60e-02  3.99e-17  7.35e-03 
   300| 1.11e-03  7.23e-03  4.64e-03 -5.40e-02 -4.89e-02  8.18e-18  1.09e-02 
   400| 6.83e-04  4.97e-03  4.54e-03 -5.48e-02 -4.98e-02  9.33e-18  1.44e-02 
   500| 3.88e-04  3.95e-03  4.74e-03 -5.64e-02 -5.11e-02  1.06e-17  1.79e-02 
   600| 3.34e-04  3.24e-03  4.01e-03 -5.68e-02 -5.24e-02  1.19e-17  2.14e-02 
   700| 1.88e-04  2.78e-03  4.02e-03 -5.76e-02 -5.32e-02  4.38e-17  2.49e-02 
   800| 1.97e-04  2.26e-03  3.71e-03 -5.83e-02 -5.41e-02  1.48e-17  2.84e-02 
   900| 1.69e-04  1.96e-03  3.44e-03 -5.87e-02 -5.49e-02  1.64e-17  3.19e-02 
  1000| 1.45e-04  1.71e-03  3.27e-03 -5.92e-02 -5.55e-02  1.80e-17  3.53e-02 
  1100| 1.46e-04  1.49e-03  3.02e-03 -5.95e-02 -5.62e-02  1.97e-17  3.88e-02 
  1200| 1.30e-04  1.33e-03  2.84e-03 -5.99e-02 -5.67e-02  2.14e-17  4.23e-02 
  1300| 1.24e-04  1.19e-03  2.65e-03 -6.02e-02 -5.72e-02  2.31e-17  4.57e-02 
  1400| 1.16e-04  1.07e-03  2.47e-03 -6.04e-02 -5.77e-02  2.49e-17  4.92e-02 
  1500| 1.08e-04  9.74e-04  2.30e-03 -6.06e-02 -5.81e-02  3.80e-18  5.27e-02 
  1600| 1.02e-04  8.88e-04  2.15e-03 -6.08e-02 -5.84e-02  2.83e-17  5.61e-02 
  1700| 9.52e-05  8.16e-04  2.00e-03 -6.10e-02 -5.88e-02  4.29e-18  5.96e-02 
  1800| 8.92e-05  7.52e-04  1.87e-03 -6.12e-02 -5.91e-02  4.54e-18  6.30e-02 
  1900| 8.35e-05  6.97e-04  1.74e-03 -6.13e-02 -5.93e-02  4.78e-18  6.65e-02 
  2000| 7.81e-05  6.48e-04  1.62e-03 -6.14e-02 -5.96e-02  5.01e-18  6.99e-02 
  2100| 7.31e-05  6.04e-04  1.51e-03 -6.15e-02 -5.98e-02  5.24e-18  7.33e-02 
  2200| 6.83e-05  5.65e-04  1.41e-03 -6.16e-02 -6.00e-02  5.46e-18  7.68e-02 
  2300| 6.38e-05  5.30e-04  1.31e-03 -6.17e-02 -6.02e-02  5.68e-18  8.03e-02 
  2400| 5.95e-05  4.99e-04  1.22e-03 -6.17e-02 -6.04e-02  5.89e-18  8.37e-02 
  2500| 5.56e-05  4.71e-04  1.13e-03 -6.18e-02 -6.05e-02  6.09e-18  8.72e-02 
  2600| 5.18e-05  4.46e-04  1.05e-03 -6.18e-02 -6.07e-02  6.29e-18  9.06e-02 
  2700| 4.83e-05  4.23e-04  9.79e-04 -6.19e-02 -6.08e-02  6.47e-18  9.41e-02 
  2800| 4.51e-05  4.03e-04  9.09e-04 -6.19e-02 -6.09e-02  1.99e-17  9.75e-02 
  2900| 4.20e-05  3.85e-04  8.44e-04 -6.20e-02 -6.10e-02  4.77e-17  1.01e-01 
  3000| 3.91e-05  3.69e-04  7.83e-04 -6.20e-02 -6.11e-02  6.98e-18  1.04e-01 
  3100| 3.64e-05  3.54e-04  7.26e-04 -6.20e-02 -6.12e-02  7.13e-18  1.08e-01 
  3200| 3.39e-05  3.42e-04  6.73e-04 -6.20e-02 -6.13e-02  2.18e-17  1.11e-01 
  3300| 3.16e-05  3.30e-04  6.23e-04 -6.21e-02 -6.14e-02  2.22e-17  1.15e-01 
  3400| 2.94e-05  3.21e-04  5.77e-04 -6.21e-02 -6.14e-02  7.54e-18  1.18e-01 
  3500| 2.74e-05  3.12e-04  5.34e-04 -6.21e-02 -6.15e-02  7.67e-18  1.22e-01 
  3600| 2.56e-05  3.04e-04  4.95e-04 -6.21e-02 -6.16e-02  7.78e-18  1.25e-01 
  3700| 2.39e-05  2.98e-04  4.58e-04 -6.21e-02 -6.16e-02  2.37e-17  1.29e-01 
  3800| 2.23e-05  2.92e-04  4.23e-04 -6.21e-02 -6.17e-02  2.40e-17  1.32e-01 
  3900| 2.08e-05  2.87e-04  3.91e-04 -6.21e-02 -6.17e-02  2.42e-17  1.36e-01 
