solver,instance,status,objval_reported,objbound,solvertime,totaltime,filename,objval_solution,max_linear_violation,max_soc_violation,max_socrot_violation,validator_status,validator_objval
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,100_0_5_w.cbf,UserLimit,1.7251992073969625e7,1.7245523007916197e7,3600.064239025116,3600.074388027191,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.100_0_5_w.txt,1.7251992073969625e7,5.264815627015196e-5,0.0,2.6205444048077453e-7,Optimal,1.725199205857751e7
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,10_0_5_w.cbf,Optimal,1.9568712667771839e6,1.956862707445744e6,3.586709976196289,3.588019847869873,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.10_0_5_w.txt,1.9568712667771839e6,1.1828001333924476e-7,0.0,6.353577441942093e-9,Optimal,1.9568712662657667e6
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,150_0_5_w.cbf,UserLimit,2.40783449713749e7,2.4060164602918983e7,3600.0553648471832,3600.072253227234,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.150_0_5_w.txt,2.40783449713749e7,8.584929673816077e-5,0.0,3.0097030911946376e-7,Optimal,2.407834482916679e7
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,200_0_5_w.cbf,UserLimit,3.422888755458244e7,3.420781733195193e7,3600.0764038562775,3600.096132993698,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.200_0_5_w.txt,3.422888755458243e7,0.00010823131015058607,0.0,5.551289898875211e-7,Optimal,3.422888752614856e7
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,20_0_5_w.cbf,Optimal,3.7766761183680706e6,3.7766391827411056e6,22.496115922927856,22.49791121482849,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.20_0_5_w.txt,3.7766761183680706e6,3.9386441130773164e-7,0.0,8.902061310323006e-9,Optimal,3.776676098088204e6
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,50_0_5_w.cbf,UserLimit,9.965933945288043e6,9.96227794476527e6,3600.0290808677673,3600.0389609336853,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.50_0_5_w.txt,9.965933945288043e6,6.233312888070941e-8,0.0,5.303101291431744e-10,Optimal,9.96593392403153e6
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,75_0_5_w.cbf,UserLimit,1.2256690874121541e7,1.22500572835665e7,3600.0537781715393,3600.0607571601868,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.75_0_5_w.txt,1.225669087412154e7,3.531919173838105e-5,0.0,2.404746488604559e-7,Optimal,1.225669094444212e7
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,achtziger_stolpe06-6.1flowc.cbf,Optimal,1.8563406198747103,1.8563401965404962,0.14133596420288086,0.1415729522705078,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.achtziger_stolpe06-6.1flowc.txt,1.8563406198747103,5.3827015067398065e-9,0.0,2.887415253180239e-17,Optimal,1.8563402244992748
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,achtziger_stolpe06-6.2flowc.cbf, , , , , ,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.achtziger_stolpe06-6.2flowc.txt, , , , , , 
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,achtziger_stolpe06-6.5bflowc.cbf,UserLimit,1.889420905332006,1.8565602968914072,3600.029974937439,3600.0432620048523,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.achtziger_stolpe06-6.5bflowc.txt,1.889420905332006,8.484213457146476e-9,0.0,2.0435989575559288e-7,Optimal,1.8894210268825846
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,achtziger_stolpe06-6.5flowc.cbf,Optimal,5.998251821162268,5.998195728560162,364.33976197242737,364.3412001132965,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.achtziger_stolpe06-6.5flowc.txt,5.998251821162268,6.661338147750939e-16,0.0,9.354415672624405e-7,Optimal,5.998253416019039
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,achtziger_stolpe07-5.1flowc.cbf, , , , , ,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.achtziger_stolpe07-5.1flowc.txt, , , , , , 
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,achtziger_stolpe07-5.2bflowc.cbf, , , , , ,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.achtziger_stolpe07-5.2bflowc.txt, , , , , , 
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,achtziger_stolpe07-5.2flowc.cbf,Optimal,49.1406131386134,49.14018687403282,415.91052889823914,415.9110059738159,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.achtziger_stolpe07-5.2flowc.txt,49.1406131386134,1.9383804339412336e-8,0.0,7.052531003637341e-9,Optimal,49.14061402639913
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,achtziger_stolpe07-5.3flowc.cbf,Optimal,7.716051378962025,7.71605057378936,10.826275825500488,10.826804876327515,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.achtziger_stolpe07-5.3flowc.txt,7.716051378962025,2.220446049250313e-16,0.0,7.7805531129016e-7,Optimal,7.716052326146987
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,b1bigflowc.cbf,Optimal,5.777365664075091,5.777321682296544,260.3211908340454,260.3230040073395,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.b1bigflowc.txt,5.777365664075091,4.440892098500626e-16,0.0,6.069688300580633e-7,Optimal,5.777366165274609
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,ck_n50_m10_o1_5.cbf,Optimal,19331.0,19331.0,0.2390279769897461,0.23934507369995117,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.ck_n50_m10_o1_5.txt,19331.0,0.0,0.0,0.0,Optimal,19331.0
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,ck_n50_m10_o3_5.cbf,Optimal,18596.0,18596.0,0.3284029960632324,0.3286910057067871,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.ck_n50_m10_o3_5.txt,18596.0,0.0,0.0,1.486227847635746e-5,Optimal,18596.0
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,ck_n50_m10_o5_5.cbf,Optimal,18364.999999999993,18364.999999999993,0.344127893447876,0.34444403648376465,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.ck_n50_m10_o5_5.txt,18364.999999999993,2.842170943040401e-14,0.0,2.219720045104623e-6,Optimal,18365.0
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,ck_n50_m20_o1_5.cbf,Optimal,14635.0,14635.0,0.30619287490844727,0.3066849708557129,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.ck_n50_m20_o1_5.txt,14635.0,0.0,0.0,0.0,Optimal,14635.0
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,ck_n50_m20_o3_5.cbf,Optimal,13652.0,13652.0,0.4580671787261963,0.4584500789642334,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.ck_n50_m20_o3_5.txt,13652.0,0.0,0.0,6.277346983551979e-6,Optimal,13652.0
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,ck_n50_m20_o5_5.cbf,Optimal,13070.0,13070.0,0.5458159446716309,0.5462188720703125,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.ck_n50_m20_o5_5.txt,13070.0,2.842170943040401e-14,0.0,0.00015507146599702537,Optimal,13070.0
