solver,instance,status,objval_reported,objbound,solvertime,totaltime,filename,objval_solution,max_linear_violation,max_soc_violation,max_socrot_violation,validator_status,validator_objval
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,100_0_5_w.cbf, , , , , ,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.100_0_5_w.txt, , , , , , 
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,10_0_5_w.cbf,Optimal,1.9568712661480932e6,1.9568712661480934e6,2.194056987762451,2.3394181728363037,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.10_0_5_w.txt,1.9568712661480932e6,2.2737367544323206e-13,0.0,8.326252591839278e-7,Optimal,1.9568712662657667e6
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,150_0_5_w.cbf, , , , , ,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.150_0_5_w.txt, , , , , , 
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,200_0_5_w.cbf, , , , , ,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.200_0_5_w.txt, , , , , , 
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,20_0_5_w.cbf, , , , , ,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.20_0_5_w.txt, , , , , , 
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,50_0_5_w.cbf, , , , , ,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.50_0_5_w.txt, , , , , , 
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,75_0_5_w.cbf, , , , , ,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.75_0_5_w.txt, , , , , , 
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,achtziger_stolpe06-6.1flowc.cbf,Optimal,1.8563396710487576,1.8563396710487576,0.08339595794677734,0.2239680290222168,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.achtziger_stolpe06-6.1flowc.txt,1.8563396710487576,1.5700924586837695e-16,0.0,4.5727635411552114e-7,Optimal,1.8563402244992748
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,achtziger_stolpe06-6.2flowc.cbf,UserLimit,48.80862841319352,46.88113407718012,3600.0054881572723,3600.1567010879517,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.achtziger_stolpe06-6.2flowc.txt,48.80862841319352,4.440892098500626e-16,0.0,2.9723742267506736e-7,Optimal,48.80863010279996
PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6,achtziger_stolpe06-6.5bflowc.cbf, , , , , ,PAJ_NEW_MSD_CPLEX_MOSEK_eprhs6.achtziger_stolpe06-6.5bflowc.txt, , , , , , 
