solver,instance,status,objval_reported,objbound,solvertime,totaltime,filename,objval_solution,max_linear_violation,max_soc_violation,max_socrot_violation,validator_status,validator_objval
PAJ_CBC_ECOS,100_0_5_w.cbf,UserLimit,Inf,1.724164563038264e7,3707.787003993988,3707.799861907959,PAJ_CBC_ECOS.100_0_5_w.txt, , , , , , 
PAJ_CBC_ECOS,10_0_5_w.cbf,Optimal,1.956871266946957e6,1.9568712670075786e6,43.389750957489014,43.3907790184021,PAJ_CBC_ECOS.10_0_5_w.txt,1.9568712669469572e6,8.080007482082134e-9,0.0,3.3063513038555925e-9,Optimal,1.9568712662657667e6
PAJ_CBC_ECOS,150_0_5_w.cbf, , , , , ,PAJ_CBC_ECOS.150_0_5_w.txt, , , , , , 
PAJ_CBC_ECOS,200_0_5_w.cbf,UserLimit,Inf,3.420554679020922e7,3800.9372038841248,3800.956025838852,PAJ_CBC_ECOS.200_0_5_w.txt, , , , , , 
PAJ_CBC_ECOS,20_0_5_w.cbf,Optimal,3.776676118936831e6,3.776676119203885e6,569.3511209487915,569.3582360744476,PAJ_CBC_ECOS.20_0_5_w.txt,3.77667611893683e6,1.7971230244899906e-8,0.0,8.946034806337193e-8,Optimal,3.776676098088204e6
PAJ_CBC_ECOS,50_0_5_w.cbf,UserLimit,Inf,9.962401774798356e6,3688.8349001407623,3688.839523077011,PAJ_CBC_ECOS.50_0_5_w.txt, , , , , , 
PAJ_CBC_ECOS,75_0_5_w.cbf,UserLimit,Inf,1.2246237811964924e7,3692.3510110378265,3692.3622930049896,PAJ_CBC_ECOS.75_0_5_w.txt, , , , , , 
PAJ_CBC_ECOS,achtziger_stolpe06-6.1flowc.cbf,Optimal,2.795084971436968,2.7950849713313755,1.3066189289093018,1.3069169521331787,PAJ_CBC_ECOS.achtziger_stolpe06-6.1flowc.txt,2.795084971436968,9.842742909928486e-12,0.0,4.801152808653342e-10,Optimal,2.7950849868033987
PAJ_CBC_ECOS,achtziger_stolpe06-6.2flowc.cbf,UserLimit,48.80863003261232,47.251538915847505,3607.898155927658,3607.901216983795,PAJ_CBC_ECOS.achtziger_stolpe06-6.2flowc.txt,48.80863003261232,3.822941962994264e-12,0.0,6.601474922263151e-11,Optimal,48.80863010279996
PAJ_CBC_ECOS,achtziger_stolpe06-6.5bflowc.cbf,UserLimit,2.6200437922058963,2.5139297893114154,3635.376158952713,3635.38236618042,PAJ_CBC_ECOS.achtziger_stolpe06-6.5bflowc.txt, , , , , , 
PAJ_CBC_ECOS,achtziger_stolpe06-6.5flowc.cbf,Optimal,5.998253321864067,6.23993300638017,299.1822040081024,299.1836860179901,PAJ_CBC_ECOS.achtziger_stolpe06-6.5flowc.txt,5.998253321864067,3.2089886303765525e-12,0.0,8.035638821013436e-11,Optimal,5.998253415797462
PAJ_CBC_ECOS,achtziger_stolpe07-5.1flowc.cbf,UserLimit,Inf,42.260312533398334,3616.123641014099,3616.126389980316,PAJ_CBC_ECOS.achtziger_stolpe07-5.1flowc.txt, , , , , , 
PAJ_CBC_ECOS,achtziger_stolpe07-5.2bflowc.cbf,UserLimit,31.313708331164364,31.272377064136926,3610.6253378391266,3610.6341400146484,PAJ_CBC_ECOS.achtziger_stolpe07-5.2bflowc.txt,31.313708331164364,1.7884809096275472e-10,0.0,2.6332527269801176e-9,Optimal,31.313709622423417
PAJ_CBC_ECOS,achtziger_stolpe07-5.2flowc.cbf,Optimal,49.692388093886684,49.69238791535001,189.33527898788452,189.3356671333313,PAJ_CBC_ECOS.achtziger_stolpe07-5.2flowc.txt,49.692388093886684,7.743031792460507e-11,0.0,6.317784517761993e-9,Optimal,49.692388988532024
PAJ_CBC_ECOS,achtziger_stolpe07-5.3flowc.cbf,Optimal,7.716052157582099,7.716052157124715,7.669134140014648,7.669558048248291,PAJ_CBC_ECOS.achtziger_stolpe07-5.3flowc.txt,7.716052157582099,2.120303932429124e-12,0.0,9.985212656715703e-11,Optimal,7.716052530189863
PAJ_CBC_ECOS,b1bigflowc.cbf,Optimal,6.548407821145485,6.548407643315395,7.724892854690552,7.73332405090332,PAJ_CBC_ECOS.b1bigflowc.txt,6.548407821145485,1.1242374469788794e-11,0.0,1.2737251216184435e-10,Optimal,6.548408024344996
PAJ_CBC_ECOS,ck_n50_m10_o1_5.cbf,Optimal,19331.0,19331.0,0.7328469753265381,0.7331819534301758,PAJ_CBC_ECOS.ck_n50_m10_o1_5.txt,19331.0,2.842170943040401e-14,0.0,0.0,Optimal,19331.0
