----------------------------------------------------------------------------
	SCS v1.2.6 - Splitting Conic Solver
	(c) Brendan O'Donoghue, Stanford University, 2012-2016
----------------------------------------------------------------------------
Lin-sys: sparse-direct, nnz in A = 244
eps = 1.00e-04, alpha = 1.80, max_iters = 50000, normalize = 1, scale = 5.00
Variables n = 58, constraints m = 175
Cones:	primal zero / dual free vars: 22
	linear vars: 49
	soc vars: 12, soc blks: 2
	sd vars: 56, sd blks: 2
	exp vars: 36, dual exp vars: 0
Setup time: 2.24e-04s
----------------------------------------------------------------------------
 Iter | pri res | dua res | rel gap | pri obj | dua obj | kap/tau | time (s)
----------------------------------------------------------------------------
     0|      inf       inf      -nan      -inf      -inf       inf  5.46e-04 
   100| 5.01e-03  9.44e-03  1.67e-02 -1.31e-01 -1.10e-01  7.21e-17  6.21e-02 
   200| 3.12e-03  2.45e-03  1.77e-02 -1.17e-01 -9.50e-02  0.00e+00  1.35e-01 
   300| 2.13e-03  3.12e-03  1.77e-02 -1.08e-01 -8.73e-02  0.00e+00  2.12e-01 
   400| 2.00e-03  3.63e-03  2.01e-02 -1.04e-01 -8.04e-02  0.00e+00  2.67e-01 
   500| 2.03e-03  3.60e-03  2.38e-02 -1.01e-01 -7.30e-02  0.00e+00  3.08e-01 
   600| 9.28e-04  2.44e-03  1.43e-02 -8.66e-02 -7.00e-02  0.00e+00  3.47e-01 
   700| 6.80e-04  1.74e-03  1.05e-02 -8.03e-02 -6.82e-02  0.00e+00  3.82e-01 
   800| 3.75e-04  1.38e-03  9.72e-03 -7.87e-02 -6.76e-02  6.71e-17  4.17e-01 
   900| 4.02e-04  1.26e-03  6.65e-03 -7.51e-02 -6.75e-02  0.00e+00  4.52e-01 
  1000| 3.35e-04  9.96e-04  4.77e-03 -7.27e-02 -6.72e-02  0.00e+00  4.87e-01 
  1100| 1.94e-04  8.95e-04  4.63e-03 -7.25e-02 -6.73e-02  0.00e+00  5.21e-01 
  1200| 2.05e-04  8.44e-04  3.25e-03 -7.12e-02 -6.75e-02  0.00e+00  5.56e-01 
  1300| 1.72e-04  7.28e-04  2.29e-03 -7.00e-02 -6.74e-02  0.00e+00  5.91e-01 
  1400| 1.03e-04  6.93e-04  2.26e-03 -7.01e-02 -6.75e-02  0.00e+00  6.25e-01 
  1500| 1.06e-04  6.60e-04  1.61e-03 -6.95e-02 -6.77e-02  0.00e+00  6.60e-01 
  1600| 9.18e-05  6.12e-04  1.11e-03 -6.90e-02 -6.77e-02  0.00e+00  6.95e-01 
  1700| 6.17e-05  5.94e-04  1.10e-03 -6.90e-02 -6.78e-02  0.00e+00  7.30e-01 
  1800| 6.17e-05  5.74e-04  8.04e-04 -6.88e-02 -6.79e-02  0.00e+00  7.64e-01 
