presolving:
(round 1, fast)       12001 del vars, 12031 del conss, 0 add conss, 21030 chg bounds, 0 chg sides, 0 chg coeffs, 3000 upgd conss, 0 impls, 0 clqs
(round 2, fast)       18001 del vars, 18031 del conss, 0 add conss, 27030 chg bounds, 0 chg sides, 0 chg coeffs, 3000 upgd conss, 0 impls, 0 clqs
(round 3, exhaustive) 18001 del vars, 18031 del conss, 0 add conss, 27030 chg bounds, 0 chg sides, 0 chg coeffs, 6000 upgd conss, 0 impls, 0 clqs
   (0.2s) probing cycle finished: starting next cycle
presolving (4 rounds: 4 fast, 2 medium, 2 exhaustive):
 18001 deleted vars, 18031 deleted constraints, 0 added constraints, 27030 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 3000 implications, 0 cliques
presolved problem has 6030 variables (30 bin, 0 int, 0 impl, 6000 cont) and 6100 constraints
   3000 constraints of type <soc>
   3000 constraints of type <varbound>
    100 constraints of type <linear>
Presolving Time: 0.13

  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |  3001 |     - |  82M| 1.000000e+00 |      --      |    Inf 

******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

q     1 |     0 |  3001 |     - |  84M| 1.000000e+00 | 3.506216e+03 |  Large 
      1 |     0 |  3058 |     - |  84M| 1.750000e+00 | 3.506216e+03 |  Large 
      1 |     0 |  3058 |     - |  84M| 1.750000e+00 | 3.506216e+03 |  Large 
      1 |     0 |  3247 |     - |  85M| 2.775799e+00 | 3.506216e+03 |  Large 
      1 |     0 |  3545 |     - |  85M| 5.753232e+00 | 3.506216e+03 |  Large 
      1 |     0 |  3767 |     - |  85M| 1.001570e+01 | 3.506216e+03 |  Large 
      1 |     0 |  4146 |     - |  85M| 1.460123e+01 | 3.506216e+03 |  Large 
      1 |     0 |  4808 |     - |  85M| 2.186222e+01 | 3.506216e+03 |  Large 
      1 |     0 |  5312 |     - |  87M| 2.584585e+01 | 3.506216e+03 |  Large 
      1 |     0 |  5984 |     - |  87M| 2.864149e+01 | 3.506216e+03 |  Large 
      1 |     0 |  7513 |     - |  88M| 3.357527e+01 | 3.506216e+03 |  Large 
      1 |     0 |  8599 |     - |  89M| 3.884208e+01 | 3.506216e+03 |8926.85%
      1 |     0 |  9091 |     - |  89M| 4.234933e+01 | 3.506216e+03 |8179.27%
      1 |     0 |  9268 |     - |  89M| 4.380547e+01 | 3.506216e+03 |7904.06%
