presolving:
(round 1, fast)       245 del vars, 645 del conss, 0 add conss, 560 chg bounds, 0 chg sides, 0 chg coeffs, 80 upgd conss, 0 impls, 0 clqs
(round 2, fast)       246 del vars, 646 del conss, 0 add conss, 833 chg bounds, 0 chg sides, 36 chg coeffs, 80 upgd conss, 10 impls, 10 clqs
(round 3, fast)       246 del vars, 646 del conss, 0 add conss, 833 chg bounds, 0 chg sides, 38 chg coeffs, 80 upgd conss, 10 impls, 10 clqs
(round 4, fast)       246 del vars, 646 del conss, 0 add conss, 853 chg bounds, 0 chg sides, 38 chg coeffs, 80 upgd conss, 10 impls, 10 clqs
(round 5, exhaustive) 246 del vars, 646 del conss, 0 add conss, 853 chg bounds, 0 chg sides, 38 chg coeffs, 270 upgd conss, 10 impls, 10 clqs
(round 6, fast)       246 del vars, 646 del conss, 0 add conss, 893 chg bounds, 0 chg sides, 38 chg coeffs, 270 upgd conss, 180 impls, 10 clqs
   (0.0s) probing cycle finished: starting next cycle
(round 7, exhaustive) 246 del vars, 646 del conss, 0 add conss, 1002 chg bounds, 0 chg sides, 38 chg coeffs, 270 upgd conss, 1726 impls, 76 clqs
(round 8, fast)       246 del vars, 646 del conss, 0 add conss, 1002 chg bounds, 0 chg sides, 67 chg coeffs, 270 upgd conss, 1726 impls, 76 clqs
   (0.0s) probing cycle finished: starting next cycle
presolving (9 rounds: 9 fast, 3 medium, 3 exhaustive):
 246 deleted vars, 646 deleted constraints, 0 added constraints, 1002 tightened bounds, 0 added holes, 0 changed sides, 67 changed coefficients
 1812 implications, 76 cliques
presolved problem has 335 variables (45 bin, 0 int, 0 impl, 290 cont) and 440 constraints
     80 constraints of type <soc>
    180 constraints of type <varbound>
     10 constraints of type <setppc>
    170 constraints of type <linear>
Presolving Time: 0.03

  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |   295 |     - |4792k| 0.000000e+00 |      --      |    Inf 
      1 |     0 |   758 |     - |4973k| 0.000000e+00 |      --      |    Inf 
      1 |     0 |   833 |     - |5482k| 0.000000e+00 |      --      |    Inf 
      1 |     0 |   901 |     - |5630k| 0.000000e+00 |      --      |    Inf 
      1 |     0 |   991 |     - |5684k| 0.000000e+00 |      --      |    Inf 
      1 |     0 |  1096 |     - |5689k| 0.000000e+00 |      --      |    Inf 
      1 |     0 |  1275 |     - |6169k| 0.000000e+00 |      --      |    Inf 
      1 |     0 |  3234 |     - |6226k| 0.000000e+00 |      --      |    Inf 
      1 |     0 |  3406 |     - |6244k| 0.000000e+00 |      --      |    Inf 
      1 |     0 |  3604 |     - |6433k| 0.000000e+00 |      --      |    Inf 
      1 |     0 |  3770 |     - |6540k| 0.000000e+00 |      --      |    Inf 
      1 |     0 |  3943 |     - |6791k| 0.000000e+00 |      --      |    Inf 
      1 |     0 |  3994 |     - |6793k| 0.000000e+00 |      --      |    Inf 
      1 |     0 |  4057 |     - |6795k| 0.000000e+00 |      --      |    Inf 
      1 |     2 |  4397 |     - |6857k| 0.000000e+00 |      --      |    Inf 

******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
q    12 |    13 |  5334 | 309.0 |7450k| 0.000000e+00 | 2.666809e+04 |    Inf 
*    13 |    12 |  5355 | 285.0 |7450k| 0.000000e+00 | 2.666809e+04 |    Inf 
    100 |    79 | 34829 | 332.3 |9481k| 0.000000e+00 | 2.666809e+04 |    Inf 
g   111 |    70 | 38819 | 335.3 |9539k| 9.075000e+02 | 1.099000e+04 |1111.02%
    200 |   151 | 76287 | 373.6 |  10M| 9.075000e+02 | 1.099000e+04 |1111.02%
K   211 |   155 | 79570 | 369.7 |  11M| 9.075000e+02 | 1.031750e+04 |1036.91%
K   211 |   143 | 79570 | 369.7 |  11M| 9.075000e+02 | 8.697500e+03 | 858.40%
    300 |   194 |104900 | 344.4 |  11M| 1.890000e+03 | 8.697500e+03 | 360.19%
K   311 |   199 |107073 | 339.2 |  11M| 1.890000e+03 | 8.697500e+03 | 360.19%
    400 |   242 |127488 | 314.7 |  12M| 1.890000e+03 | 8.697500e+03 | 360.19%
    500 |   288 |151216 | 299.2 |  14M| 2.120000e+03 | 8.697500e+03 | 310.26%
C   511 |   291 |152243 | 294.7 |  14M| 2.120000e+03 | 8.697500e+03 | 310.26%
    600 |   336 |170824 | 282.0 |  15M| 2.430000e+03 | 8.697500e+03 | 257.92%
    700 |   384 |183586 | 259.9 |  16M| 3.457500e+03 | 8.697500e+03 | 151.55%
N   711 |   354 |184530 | 257.2 |  16M| 3.545000e+03 | 8.377499e+03 | 136.32%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
    800 |   378 |195925 | 242.8 |  16M| 4.072500e+03 | 8.377499e+03 | 105.71%
    900 |   402 |207497 | 228.7 |  17M| 4.072500e+03 | 8.377499e+03 | 105.71%
*   927 |   399 |210560 | 225.3 |  18M| 4.072500e+03 | 8.290000e+03 | 103.56%
   1000 |   418 |216210 | 214.5 |  19M| 4.072500e+03 | 8.290000e+03 | 103.56%
   1100 |   460 |224341 | 202.4 |  19M| 4.180000e+03 | 8.290000e+03 |  98.33%
*  1145 |   471 |228323 | 197.9 |  20M| 4.180000e+03 | 8.288805e+03 |  98.30%
   1200 |   482 |232971 | 192.7 |  20M| 4.180000e+03 | 8.288805e+03 |  98.30%
   1300 |   492 |238241 | 181.9 |  20M| 4.180000e+03 | 8.288805e+03 |  98.30%
   1400 |   491 |244294 | 173.2 |  21M| 4.180000e+03 | 8.288805e+03 |  98.30%
   1500 |   505 |249078 | 164.9 |  21M| 4.180000e+03 | 8.288805e+03 |  98.30%
   1600 |   523 |256539 | 159.2 |  21M| 4.250000e+03 | 8.288805e+03 |  95.03%
   1700 |   517 |264504 | 154.5 |  22M| 4.250000e+03 | 8.288805e+03 |  95.03%
   1800 |   529 |273736 | 151.1 |  22M| 4.262500e+03 | 8.288805e+03 |  94.46%
   1900 |   535 |281914 | 147.4 |  22M| 4.280000e+03 | 8.288805e+03 |  93.66%
   2000 |   525 |286306 | 142.3 |  22M| 4.418629e+03 | 8.288805e+03 |  87.59%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   2100 |   537 |295362 | 139.8 |  22M| 4.552500e+03 | 8.288805e+03 |  82.07%
   2200 |   547 |300971 | 136.0 |  24M| 4.669641e+03 | 8.288805e+03 |  77.50%
   2300 |   561 |307037 | 132.7 |  24M| 5.050000e+03 | 8.288805e+03 |  64.13%
   2400 |   547 |312466 | 129.4 |  24M| 5.080000e+03 | 8.288805e+03 |  63.17%
*  2491 |   558 |318999 | 127.3 |  25M| 5.087500e+03 | 8.288805e+03 |  62.92%
   2500 |   559 |319124 | 126.9 |  25M| 5.087500e+03 | 8.288805e+03 |  62.92%
   2600 |   551 |324798 | 124.2 |  25M| 5.130000e+03 | 8.288805e+03 |  61.58%
   2700 |   559 |329485 | 121.4 |  26M| 5.130000e+03 | 8.288805e+03 |  61.58%
   2800 |   569 |335166 | 119.1 |  27M| 5.130000e+03 | 8.288805e+03 |  61.58%
   2900 |   579 |341913 | 117.3 |  27M| 5.149939e+03 | 8.288805e+03 |  60.95%
   3000 |   583 |347735 | 115.3 |  27M| 5.149939e+03 | 8.288805e+03 |  60.95%
*  3071 |   528 |350131 | 113.4 |  27M| 5.149939e+03 | 8.185000e+03 |  58.93%
   3100 |   525 |351647 | 112.8 |  27M| 5.149939e+03 | 8.185000e+03 |  58.93%
   3200 |   525 |358114 | 111.3 |  27M| 5.310000e+03 | 8.185000e+03 |  54.14%
   3300 |   531 |362748 | 109.4 |  27M| 5.310000e+03 | 8.185000e+03 |  54.14%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   3400 |   536 |366978 | 107.4 |  27M| 5.335000e+03 | 8.185000e+03 |  53.42%
   3500 |   522 |372135 | 105.8 |  28M| 5.335000e+03 | 8.185000e+03 |  53.42%
   3600 |   522 |378591 | 104.7 |  28M| 5.370000e+03 | 8.185000e+03 |  52.42%
   3700 |   514 |383929 | 103.3 |  28M| 5.370000e+03 | 8.185000e+03 |  52.42%
   3800 |   491 |387633 | 101.5 |  28M| 5.370000e+03 | 8.185000e+03 |  52.42%
   3900 |   489 |395352 | 100.9 |  28M| 5.560000e+03 | 8.185000e+03 |  47.21%
   4000 |   481 |402826 | 100.2 |  28M| 5.595000e+03 | 8.185000e+03 |  46.29%
   4100 |   477 |408403 |  99.2 |  28M| 5.620000e+03 | 8.185000e+03 |  45.64%
   4200 |   485 |414652 |  98.3 |  28M| 5.620000e+03 | 8.185000e+03 |  45.64%
   4300 |   493 |419375 |  97.1 |  28M| 5.747500e+03 | 8.185000e+03 |  42.41%
   4400 |   495 |423728 |  95.9 |  28M| 5.785000e+03 | 8.185000e+03 |  41.49%
   4500 |   495 |428832 |  94.9 |  28M| 5.785000e+03 | 8.185000e+03 |  41.49%
   4600 |   505 |434894 |  94.1 |  28M| 5.785000e+03 | 8.185000e+03 |  41.49%
   4700 |   499 |442227 |  93.7 |  28M| 5.817209e+03 | 8.185000e+03 |  40.70%
   4800 |   489 |447427 |  92.8 |  28M| 5.910000e+03 | 8.185000e+03 |  38.49%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   4900 |   499 |453764 |  92.2 |  28M| 5.910000e+03 | 8.185000e+03 |  38.49%
   5000 |   501 |459033 |  91.4 |  28M| 5.910000e+03 | 8.185000e+03 |  38.49%
   5100 |   505 |470171 |  91.8 |  28M| 5.947914e+03 | 8.185000e+03 |  37.61%
   5200 |   495 |473890 |  90.8 |  28M| 5.971217e+03 | 8.185000e+03 |  37.07%
   5300 |   505 |478653 |  90.0 |  28M| 6.037500e+03 | 8.185000e+03 |  35.57%
   5400 |   497 |485252 |  89.5 |  28M| 6.070000e+03 | 8.185000e+03 |  34.84%
   5500 |   493 |490108 |  88.8 |  28M| 6.070000e+03 | 8.185000e+03 |  34.84%
   5600 |   489 |496582 |  88.3 |  28M| 6.070000e+03 | 8.185000e+03 |  34.84%
   5700 |   487 |501272 |  87.6 |  28M| 6.100000e+03 | 8.185000e+03 |  34.18%
   5800 |   499 |509800 |  87.6 |  29M| 6.100000e+03 | 8.185000e+03 |  34.18%
   5900 |   503 |515992 |  87.1 |  29M| 6.120000e+03 | 8.185000e+03 |  33.74%
   6000 |   487 |520005 |  86.4 |  29M| 6.161024e+03 | 8.185000e+03 |  32.85%
   6100 |   485 |524170 |  85.6 |  29M| 6.162500e+03 | 8.185000e+03 |  32.82%
   6200 |   497 |530779 |  85.3 |  29M| 6.190000e+03 | 8.185000e+03 |  32.23%
   6300 |   501 |539157 |  85.3 |  30M| 6.207500e+03 | 8.185000e+03 |  31.86%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   6400 |   487 |543425 |  84.6 |  30M| 6.280000e+03 | 8.185000e+03 |  30.33%
   6500 |   477 |547694 |  84.0 |  30M| 6.295000e+03 | 8.185000e+03 |  30.02%
   6600 |   465 |551772 |  83.3 |  30M| 6.350000e+03 | 8.185000e+03 |  28.90%
   6700 |   453 |557145 |  82.9 |  30M| 6.350000e+03 | 8.185000e+03 |  28.90%
   6800 |   441 |561600 |  82.3 |  30M| 6.385000e+03 | 8.185000e+03 |  28.19%
   6900 |   415 |564721 |  81.6 |  30M| 6.385000e+03 | 8.185000e+03 |  28.19%
   7000 |   406 |570290 |  81.2 |  30M| 6.432500e+03 | 8.185000e+03 |  27.24%
   7100 |   398 |575158 |  80.7 |  30M| 6.442500e+03 | 8.185000e+03 |  27.05%
   7200 |   402 |581017 |  80.4 |  30M| 6.445000e+03 | 8.185000e+03 |  27.00%
   7300 |   392 |594390 |  81.2 |  30M| 6.452500e+03 | 8.185000e+03 |  26.85%
   7400 |   382 |599548 |  80.8 |  30M| 6.452500e+03 | 8.185000e+03 |  26.85%
   7500 |   376 |606276 |  80.6 |  30M| 6.452500e+03 | 8.185000e+03 |  26.85%
   7600 |   358 |611208 |  80.2 |  30M| 6.492500e+03 | 8.185000e+03 |  26.07%
   7700 |   358 |615958 |  79.8 |  30M| 6.510000e+03 | 8.185000e+03 |  25.73%
   7800 |   354 |621514 |  79.4 |  30M| 6.522500e+03 | 8.185000e+03 |  25.49%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   7900 |   334 |624779 |  78.9 |  30M| 6.522500e+03 | 8.185000e+03 |  25.49%
   8000 |   334 |631025 |  78.6 |  30M| 6.603524e+03 | 8.185000e+03 |  23.95%
   8100 |   324 |635572 |  78.2 |  30M| 6.605000e+03 | 8.185000e+03 |  23.92%
   8200 |   310 |640487 |  77.9 |  30M| 6.607500e+03 | 8.185000e+03 |  23.87%
