----------------------------------------------------------------------------
	SCS v1.2.6 - Splitting Conic Solver
	(c) Brendan O'Donoghue, Stanford University, 2012-2016
----------------------------------------------------------------------------
Lin-sys: sparse-direct, nnz in A = 244
eps = 1.00e-04, alpha = 1.80, max_iters = 50000, normalize = 1, scale = 5.00
Variables n = 58, constraints m = 175
Cones:	primal zero / dual free vars: 22
	linear vars: 49
	soc vars: 12, soc blks: 2
	sd vars: 56, sd blks: 2
	exp vars: 36, dual exp vars: 0
Setup time: 2.25e-04s
----------------------------------------------------------------------------
 Iter | pri res | dua res | rel gap | pri obj | dua obj | kap/tau | time (s)
----------------------------------------------------------------------------
     0|      inf       inf      -nan      -inf      -inf       inf  1.03e-03 
   100| 5.04e-03  1.29e-02  1.68e-02 -1.30e-01 -1.10e-01  7.24e-17  6.46e-02 
   200| 3.28e-03  3.72e-03  1.84e-02 -1.17e-01 -9.45e-02  0.00e+00  1.38e-01 
   300| 2.06e-03  4.47e-03  1.85e-02 -1.09e-01 -8.65e-02  0.00e+00  2.15e-01 
   400| 1.40e-03  2.96e-03  1.56e-02 -1.00e-01 -8.18e-02  6.54e-17  2.69e-01 
   500| 1.17e-03  3.45e-03  1.59e-02 -9.64e-02 -7.78e-02  0.00e+00  3.11e-01 
   600| 9.67e-04  3.47e-03  1.58e-02 -9.31e-02 -7.47e-02  0.00e+00  3.52e-01 
   700| 8.23e-04  3.32e-03  1.55e-02 -9.03e-02 -7.22e-02  0.00e+00  3.90e-01 
   800| 4.89e-04  2.69e-03  1.16e-02 -8.50e-02 -7.16e-02  6.50e-17  4.25e-01 
   900| 3.61e-04  2.18e-03  8.90e-03 -8.18e-02 -7.15e-02  0.00e+00  4.60e-01 
  1000| 2.20e-04  1.83e-03  7.38e-03 -8.04e-02 -7.19e-02  7.97e-17  4.96e-01 
  1100| 2.29e-04  1.61e-03  5.45e-03 -7.87e-02 -7.24e-02  0.00e+00  5.31e-01 
  1200| 1.78e-04  1.44e-03  4.19e-03 -7.75e-02 -7.27e-02  0.00e+00  5.66e-01 
  1300| 1.11e-04  1.31e-03  3.58e-03 -7.72e-02 -7.31e-02  0.00e+00  6.02e-01 
  1400| 1.25e-04  1.22e-03  2.62e-03 -7.65e-02 -7.35e-02  0.00e+00  6.37e-01 
  1500| 1.07e-04  1.15e-03  2.01e-03 -7.60e-02 -7.37e-02  0.00e+00  6.72e-01 
  1600| 8.42e-05  1.09e-03  1.72e-03 -7.60e-02 -7.40e-02  0.00e+00  7.07e-01 
  1700| 8.90e-05  1.04e-03  1.27e-03 -7.57e-02 -7.42e-02  0.00e+00  7.42e-01 
