numerics/lpfeastol = 1e-07
presolving:
(round 1, fast)       12001 del vars, 12031 del conss, 0 add conss, 21030 chg bounds, 0 chg sides, 0 chg coeffs, 3000 upgd conss, 0 impls, 0 clqs
(round 2, fast)       18001 del vars, 18031 del conss, 0 add conss, 27030 chg bounds, 0 chg sides, 0 chg coeffs, 3000 upgd conss, 0 impls, 0 clqs
(round 3, exhaustive) 18001 del vars, 18031 del conss, 0 add conss, 27030 chg bounds, 0 chg sides, 0 chg coeffs, 6000 upgd conss, 0 impls, 0 clqs
   (0.2s) probing cycle finished: starting next cycle
presolving (4 rounds: 4 fast, 2 medium, 2 exhaustive):
 18001 deleted vars, 18031 deleted constraints, 0 added constraints, 27030 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 3000 implications, 0 cliques
presolved problem has 6030 variables (30 bin, 0 int, 0 impl, 6000 cont) and 6100 constraints
   3000 constraints of type <soc>
   3000 constraints of type <varbound>
    100 constraints of type <linear>
Presolving Time: 0.15
numerics/lpfeastol = 1e-07

  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |  3001 |     - |  82M| 1.000000e+00 |      --      |    Inf 

******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

q     1 |     0 |  3001 |     - |  84M| 1.000000e+00 | 3.506216e+03 |  Large 
      1 |     0 |  3097 |     - |  84M| 1.750000e+00 | 3.506216e+03 |  Large 
      1 |     0 |  3097 |     - |  84M| 1.750000e+00 | 3.506216e+03 |  Large 
      1 |     0 |  3291 |     - |  85M| 2.775799e+00 | 3.506216e+03 |  Large 
      1 |     0 |  3633 |     - |  85M| 5.558523e+00 | 3.506216e+03 |  Large 
      1 |     0 |  3991 |     - |  85M| 1.063964e+01 | 3.506216e+03 |  Large 
      1 |     0 |  4268 |     - |  85M| 1.554400e+01 | 3.506216e+03 |  Large 
      1 |     0 |  5800 |     - |  85M| 2.265030e+01 | 3.506216e+03 |  Large 
      1 |     0 |  6308 |     - |  86M| 2.605510e+01 | 3.506216e+03 |  Large 
      1 |     0 |  6850 |     - |  87M| 2.861301e+01 | 3.506216e+03 |  Large 
      1 |     0 |  7185 |     - |  87M| 3.461429e+01 | 3.506216e+03 |  Large 
      1 |     0 |  7595 |     - |  87M| 3.943790e+01 | 3.506216e+03 |8790.47%
      1 |     0 |  7993 |     - |  87M| 4.270198e+01 | 3.506216e+03 |8110.90%
